country,GMI Sector,year,value
Albania,Other (Non-GMI),2015,0
Albania,Other (Non-GMI),2016,0
Albania,Other (Non-GMI),2017,0
Albania,Other (Non-GMI),2018,0
Albania,Other (Non-GMI),2019,0
Albania,Other (Non-GMI),2020,0
Albania,Other (Non-GMI),2021,0
Albania,Other (Non-GMI),2022,0
Albania,Other (Non-GMI),2023,0
Albania,Other (Non-GMI),2024,0
Albania,Other (Non-GMI),2025,0
Albania,Other (Non-GMI),2026,0
Albania,Other (Non-GMI),2027,0
Albania,Other (Non-GMI),2028,0
Albania,Other (Non-GMI),2029,0
Albania,Other (Non-GMI),2030,0
Albania,Other (Non-GMI),2031,0
Albania,Other (Non-GMI),2032,0
Albania,Other (Non-GMI),2033,0
Albania,Other (Non-GMI),2034,0
Albania,Other (Non-GMI),2035,0
Albania,Other (Non-GMI),2036,0
Albania,Other (Non-GMI),2037,0
Albania,Other (Non-GMI),2038,0
Albania,Other (Non-GMI),2039,0
Albania,Other (Non-GMI),2040,0
Albania,Other (Non-GMI),2041,0
Albania,Other (Non-GMI),2042,0
Albania,Other (Non-GMI),2043,0
Albania,Other (Non-GMI),2044,0
Albania,Other (Non-GMI),2045,0
Albania,Other (Non-GMI),2046,0
Albania,Other (Non-GMI),2047,0
Albania,Other (Non-GMI),2048,0
Albania,Other (Non-GMI),2049,0
Albania,Other (Non-GMI),2050,0
Albania,Other (Non-GMI),1990,0
Albania,Other (Non-GMI),1990,0.108004226
Albania,Other (Non-GMI),1991,0
Albania,Other (Non-GMI),1991,0.091199712
Albania,Other (Non-GMI),1992,0
Albania,Other (Non-GMI),1992,0.074395199
Albania,Other (Non-GMI),1993,0
Albania,Other (Non-GMI),1993,0.057590685
Albania,Other (Non-GMI),1994,0
Albania,Other (Non-GMI),1994,0.040786172
Albania,Other (Non-GMI),1995,0
Albania,Other (Non-GMI),1995,0.023981658
Albania,Other (Non-GMI),1996,0
Albania,Other (Non-GMI),1996,0.023770715
Albania,Other (Non-GMI),1997,0
Albania,Other (Non-GMI),1997,0.023559773
Albania,Other (Non-GMI),1998,0
Albania,Other (Non-GMI),1998,0.02334883
Albania,Other (Non-GMI),1999,0
Albania,Other (Non-GMI),1999,0.023137887
Albania,Other (Non-GMI),2000,0
Albania,Other (Non-GMI),2000,0.022926944
Albania,Other (Non-GMI),2001,0
Albania,Other (Non-GMI),2001,0.020627969
Albania,Other (Non-GMI),2002,0
Albania,Other (Non-GMI),2002,0.018328993
Albania,Other (Non-GMI),2003,0
Albania,Other (Non-GMI),2003,0.016030018
Albania,Other (Non-GMI),2004,0
Albania,Other (Non-GMI),2004,0.013731042
Albania,Other (Non-GMI),2005,0
Albania,Other (Non-GMI),2005,0.011432067
Albania,Other (Non-GMI),2006,0
Albania,Other (Non-GMI),2006,0.014913232
Albania,Other (Non-GMI),2007,0
Albania,Other (Non-GMI),2007,0.018394398
Albania,Other (Non-GMI),2008,0
Albania,Other (Non-GMI),2008,0.021875564
Albania,Other (Non-GMI),2009,0
Albania,Other (Non-GMI),2009,0.025356729
Albania,Other (Non-GMI),2010,0
Albania,Other (Non-GMI),2010,0.028837895
Albania,Other (Non-GMI),2011,6.72427E-05
Albania,Other (Non-GMI),2011,0.040415899
Albania,Other (Non-GMI),2012,0.000134485
Albania,Other (Non-GMI),2012,0.051993904
Albania,Other (Non-GMI),2013,0.000201728
Albania,Other (Non-GMI),2013,0.063571909
Albania,Other (Non-GMI),2014,0.000268971
Albania,Other (Non-GMI),2014,0.075149913
Albania,Other (Non-GMI),2015,0.000336213
Albania,Other (Non-GMI),2015,0.086727918
Albania,Other (Non-GMI),2016,0.000333487
Albania,Other (Non-GMI),2016,0.085829084
Albania,Other (Non-GMI),2017,0.000330761
Albania,Other (Non-GMI),2017,0.08493025
Albania,Other (Non-GMI),2018,0.000328035
Albania,Other (Non-GMI),2018,0.084031417
Albania,Other (Non-GMI),2019,0.000325309
Albania,Other (Non-GMI),2019,0.083132583
Albania,Other (Non-GMI),2020,0.000322583
Albania,Other (Non-GMI),2020,0.082233749
Albania,Other (Non-GMI),2021,0.00033692
Albania,Other (Non-GMI),2021,0.081588525
Albania,Other (Non-GMI),2022,0.000351258
Albania,Other (Non-GMI),2022,0.080943302
Albania,Other (Non-GMI),2023,0.000365595
Albania,Other (Non-GMI),2023,0.080298078
Albania,Other (Non-GMI),2024,0.000379932
Albania,Other (Non-GMI),2024,0.079652854
Albania,Other (Non-GMI),2025,0.000394269
Albania,Other (Non-GMI),2025,0.07900763
Albania,Other (Non-GMI),2026,0.000408606
Albania,Other (Non-GMI),2026,0.07838772
Albania,Other (Non-GMI),2027,0.000422943
Albania,Other (Non-GMI),2027,0.077767809
Albania,Other (Non-GMI),2028,0.00043728
Albania,Other (Non-GMI),2028,0.077147898
Albania,Other (Non-GMI),2029,0.000451617
Albania,Other (Non-GMI),2029,0.076527987
Albania,Other (Non-GMI),2030,0.000465954
Albania,Other (Non-GMI),2030,0.075908076
Albania,Other (Non-GMI),2031,0.000480291
Albania,Other (Non-GMI),2031,0.075312485
Albania,Other (Non-GMI),2032,0.000494628
Albania,Other (Non-GMI),2032,0.074716894
Albania,Other (Non-GMI),2033,0.000508965
Albania,Other (Non-GMI),2033,0.074121303
Albania,Other (Non-GMI),2034,0.000523302
Albania,Other (Non-GMI),2034,0.073525712
Albania,Other (Non-GMI),2035,0.000537639
Albania,Other (Non-GMI),2035,0.07293012
Albania,Other (Non-GMI),2036,0.000559145
Albania,Other (Non-GMI),2036,0.072357895
Albania,Other (Non-GMI),2037,0.00058065
Albania,Other (Non-GMI),2037,0.07178567
Albania,Other (Non-GMI),2038,0.000602156
Albania,Other (Non-GMI),2038,0.071213444
Albania,Other (Non-GMI),2039,0.000623661
Albania,Other (Non-GMI),2039,0.070641219
Albania,Other (Non-GMI),2040,0.000645167
Albania,Other (Non-GMI),2040,0.070068993
Albania,Other (Non-GMI),2041,0.000645167
Albania,Other (Non-GMI),2041,0.069519217
Albania,Other (Non-GMI),2042,0.000645167
Albania,Other (Non-GMI),2042,0.06896944
Albania,Other (Non-GMI),2043,0.000645167
Albania,Other (Non-GMI),2043,0.068419664
Albania,Other (Non-GMI),2044,0.000645167
Albania,Other (Non-GMI),2044,0.067869888
Albania,Other (Non-GMI),2045,0.000645167
Albania,Other (Non-GMI),2045,0.067320111
Albania,Other (Non-GMI),2046,0.000645167
Albania,Other (Non-GMI),2046,0.066791903
Albania,Other (Non-GMI),2047,0.000645167
Albania,Other (Non-GMI),2047,0.066263695
Albania,Other (Non-GMI),2048,0.000645167
Albania,Other (Non-GMI),2048,0.065735487
Albania,Other (Non-GMI),2049,0.000645167
Albania,Other (Non-GMI),2049,0.065207279
Albania,Other (Non-GMI),2050,0.000645167
Albania,Other (Non-GMI),2050,0.064679071
Albania,Other (Non-GMI),1990,0.161103096
Albania,Other (Non-GMI),1991,0.152764822
Albania,Other (Non-GMI),1992,0.144426548
Albania,Other (Non-GMI),1993,0.136088274
Albania,Other (Non-GMI),1994,0.12775
Albania,Other (Non-GMI),1995,0.119411726
Albania,Other (Non-GMI),1996,0.120665702
Albania,Other (Non-GMI),1997,0.121919678
Albania,Other (Non-GMI),1998,0.123173654
Albania,Other (Non-GMI),1999,0.12442763
Albania,Other (Non-GMI),2000,0.125681606
Albania,Other (Non-GMI),2001,0.134041631
Albania,Other (Non-GMI),2002,0.142401656
Albania,Other (Non-GMI),2003,0.150761681
Albania,Other (Non-GMI),2004,0.159121706
Albania,Other (Non-GMI),2005,0.167481732
Albania,Other (Non-GMI),2006,0.160044927
Albania,Other (Non-GMI),2007,0.152608123
Albania,Other (Non-GMI),2008,0.145171319
Albania,Other (Non-GMI),2009,0.137734515
Albania,Other (Non-GMI),2010,0.130297711
Albania,Other (Non-GMI),2011,0.130889794
Albania,Other (Non-GMI),2012,0.131481876
Albania,Other (Non-GMI),2013,0.132073959
Albania,Other (Non-GMI),2014,0.132666042
Albania,Other (Non-GMI),2015,0.133258125
Albania,Other (Non-GMI),2016,0.133250226
Albania,Other (Non-GMI),2017,0.133242327
Albania,Other (Non-GMI),2018,0.133234428
Albania,Other (Non-GMI),2019,0.13322653
Albania,Other (Non-GMI),2020,0.133218631
Albania,Other (Non-GMI),2021,0.132287064
Albania,Other (Non-GMI),2022,0.131355497
Albania,Other (Non-GMI),2023,0.13042393
Albania,Other (Non-GMI),2024,0.129492363
Albania,Other (Non-GMI),2025,0.128560796
Albania,Other (Non-GMI),2026,0.127631423
Albania,Other (Non-GMI),2027,0.126702051
Albania,Other (Non-GMI),2028,0.125772678
Albania,Other (Non-GMI),2029,0.124843305
Albania,Other (Non-GMI),2030,0.123913932
Albania,Other (Non-GMI),2031,0.124382788
Albania,Other (Non-GMI),2032,0.124851643
Albania,Other (Non-GMI),2033,0.125320499
Albania,Other (Non-GMI),2034,0.125789354
Albania,Other (Non-GMI),2035,0.12625821
Albania,Other (Non-GMI),2036,0.125793304
Albania,Other (Non-GMI),2037,0.125328399
Albania,Other (Non-GMI),2038,0.124863493
Albania,Other (Non-GMI),2039,0.124398588
Albania,Other (Non-GMI),2040,0.123933682
Albania,Other (Non-GMI),2041,0.123932073
Albania,Other (Non-GMI),2042,0.123930464
Albania,Other (Non-GMI),2043,0.123928855
Albania,Other (Non-GMI),2044,0.123927246
Albania,Other (Non-GMI),2045,0.123925638
Albania,Other (Non-GMI),2046,0.123458245
Albania,Other (Non-GMI),2047,0.122990853
Albania,Other (Non-GMI),2048,0.12252346
Albania,Other (Non-GMI),2049,0.122056068
Albania,Other (Non-GMI),2050,0.121588676
Albania,Other (Non-GMI),1990,0
Albania,Other (Non-GMI),1991,0
Albania,Other (Non-GMI),1992,0
Albania,Other (Non-GMI),1993,0
Albania,Other (Non-GMI),1994,0
Albania,Other (Non-GMI),1995,0
Albania,Other (Non-GMI),1996,0
Albania,Other (Non-GMI),1997,0
Albania,Other (Non-GMI),1998,0
Albania,Other (Non-GMI),1999,0
Albania,Other (Non-GMI),2000,0
Albania,Other (Non-GMI),2001,0
Albania,Other (Non-GMI),2002,0
Albania,Other (Non-GMI),2003,0
Albania,Other (Non-GMI),2004,0
Albania,Other (Non-GMI),2005,0
Albania,Other (Non-GMI),2006,0
Albania,Other (Non-GMI),2007,0
Albania,Other (Non-GMI),2008,0
Albania,Other (Non-GMI),2009,0
Albania,Other (Non-GMI),2010,0
Albania,Other (Non-GMI),2011,0
Albania,Other (Non-GMI),2012,0
Albania,Other (Non-GMI),2013,0
Albania,Other (Non-GMI),2014,0
Albania,Other (Non-GMI),2015,0
Albania,Other (Non-GMI),2016,0
Albania,Other (Non-GMI),2017,0
Albania,Other (Non-GMI),2018,0
Albania,Other (Non-GMI),2019,0
Albania,Other (Non-GMI),2020,0
Albania,Other (Non-GMI),2021,0
Albania,Other (Non-GMI),2022,0
Albania,Other (Non-GMI),2023,0
Albania,Other (Non-GMI),2024,0
Albania,Other (Non-GMI),2025,0
Albania,Other (Non-GMI),2026,0
Albania,Other (Non-GMI),2027,0
Albania,Other (Non-GMI),2028,0
Albania,Other (Non-GMI),2029,0
Albania,Other (Non-GMI),2030,0
Albania,Other (Non-GMI),2031,0
Albania,Other (Non-GMI),2032,0
Albania,Other (Non-GMI),2033,0
Albania,Other (Non-GMI),2034,0
Albania,Other (Non-GMI),2035,0
Albania,Other (Non-GMI),2036,0
Albania,Other (Non-GMI),2037,0
Albania,Other (Non-GMI),2038,0
Albania,Other (Non-GMI),2039,0
Albania,Other (Non-GMI),2040,0
Albania,Other (Non-GMI),2041,0
Albania,Other (Non-GMI),2042,0
Albania,Other (Non-GMI),2043,0
Albania,Other (Non-GMI),2044,0
Albania,Other (Non-GMI),2045,0
Albania,Other (Non-GMI),2046,0
Albania,Other (Non-GMI),2047,0
Albania,Other (Non-GMI),2048,0
Albania,Other (Non-GMI),2049,0
Albania,Other (Non-GMI),2050,0
Albania,Other (Non-GMI),1990,0
Albania,Other (Non-GMI),1991,0
Albania,Other (Non-GMI),1992,0
Albania,Other (Non-GMI),1993,0
Albania,Other (Non-GMI),1994,0
Albania,Other (Non-GMI),1995,0
Albania,Other (Non-GMI),1996,0
Albania,Other (Non-GMI),1997,0
Albania,Other (Non-GMI),1998,0
Albania,Other (Non-GMI),1999,0
Albania,Other (Non-GMI),2000,0
Albania,Other (Non-GMI),2001,0
Albania,Other (Non-GMI),2002,0
Albania,Other (Non-GMI),2003,0
Albania,Other (Non-GMI),2004,0
Albania,Other (Non-GMI),2005,0
Albania,Other (Non-GMI),2006,0
Albania,Other (Non-GMI),2007,0
Albania,Other (Non-GMI),2008,0
Albania,Other (Non-GMI),2009,0
Albania,Other (Non-GMI),2010,0
Albania,Other (Non-GMI),2011,0
Albania,Other (Non-GMI),2012,0
Albania,Other (Non-GMI),2013,0
Albania,Other (Non-GMI),2014,0
Albania,Other (Non-GMI),2015,0
Albania,Other (Non-GMI),2016,0
Albania,Other (Non-GMI),2017,0
Albania,Other (Non-GMI),2018,0
Albania,Other (Non-GMI),2019,0
Albania,Other (Non-GMI),2020,0
Albania,Other (Non-GMI),2021,0
Albania,Other (Non-GMI),2022,0
Albania,Other (Non-GMI),2023,0
Albania,Other (Non-GMI),2024,0
Albania,Other (Non-GMI),2025,0
Albania,Other (Non-GMI),2026,0
Albania,Other (Non-GMI),2027,0
Albania,Other (Non-GMI),2028,0
Albania,Other (Non-GMI),2029,0
Albania,Other (Non-GMI),2030,0
Albania,Other (Non-GMI),2031,0
Albania,Other (Non-GMI),2032,0
Albania,Other (Non-GMI),2033,0
Albania,Other (Non-GMI),2034,0
Albania,Other (Non-GMI),2035,0
Albania,Other (Non-GMI),2036,0
Albania,Other (Non-GMI),2037,0
Albania,Other (Non-GMI),2038,0
Albania,Other (Non-GMI),2039,0
Albania,Other (Non-GMI),2040,0
Albania,Other (Non-GMI),2041,0
Albania,Other (Non-GMI),2042,0
Albania,Other (Non-GMI),2043,0
Albania,Other (Non-GMI),2044,0
Albania,Other (Non-GMI),2045,0
Albania,Other (Non-GMI),2046,0
Albania,Other (Non-GMI),2047,0
Albania,Other (Non-GMI),2048,0
Albania,Other (Non-GMI),2049,0
Albania,Other (Non-GMI),2050,0
Albania,Other (Non-GMI),1990,0.010829818
Albania,Other (Non-GMI),1991,0.010932364
Albania,Other (Non-GMI),1992,0.01103491
Albania,Other (Non-GMI),1993,0.011137456
Albania,Other (Non-GMI),1994,0.011240002
Albania,Other (Non-GMI),1995,0.011342547
Albania,Other (Non-GMI),1996,0.011554598
Albania,Other (Non-GMI),1997,0.011766649
Albania,Other (Non-GMI),1998,0.011978699
Albania,Other (Non-GMI),1999,0.01219075
Albania,Other (Non-GMI),2000,0.0124028
Albania,Other (Non-GMI),2001,0.012828269
Albania,Other (Non-GMI),2002,0.013253738
Albania,Other (Non-GMI),2003,0.013679207
Albania,Other (Non-GMI),2004,0.014104676
Albania,Other (Non-GMI),2005,0.014530145
Albania,Other (Non-GMI),2006,0.015173756
Albania,Other (Non-GMI),2007,0.015817367
Albania,Other (Non-GMI),2008,0.016460978
Albania,Other (Non-GMI),2009,0.01710459
Albania,Other (Non-GMI),2010,0.017748201
Albania,Other (Non-GMI),2011,0.018488428
Albania,Other (Non-GMI),2012,0.019228655
Albania,Other (Non-GMI),2013,0.019968883
Albania,Other (Non-GMI),2014,0.02070911
Albania,Other (Non-GMI),2015,0.021449337
Albania,Other (Non-GMI),2016,0.022240691
Albania,Other (Non-GMI),2017,0.023032045
Albania,Other (Non-GMI),2018,0.023823399
Albania,Other (Non-GMI),2019,0.024614753
Albania,Other (Non-GMI),2020,0.025406107
Albania,Other (Non-GMI),2021,0.026353751
Albania,Other (Non-GMI),2022,0.027301395
Albania,Other (Non-GMI),2023,0.028249039
Albania,Other (Non-GMI),2024,0.029196684
Albania,Other (Non-GMI),2025,0.030144328
Albania,Other (Non-GMI),2026,0.031271166
Albania,Other (Non-GMI),2027,0.032398004
Albania,Other (Non-GMI),2028,0.033524842
Albania,Other (Non-GMI),2029,0.03465168
Albania,Other (Non-GMI),2030,0.035778518
Albania,Other (Non-GMI),2031,0.037082218
Albania,Other (Non-GMI),2032,0.038385918
Albania,Other (Non-GMI),2033,0.039689618
Albania,Other (Non-GMI),2034,0.040993318
Albania,Other (Non-GMI),2035,0.042297017
Albania,Other (Non-GMI),2036,0.043738491
Albania,Other (Non-GMI),2037,0.045179965
Albania,Other (Non-GMI),2038,0.046621439
Albania,Other (Non-GMI),2039,0.048062913
Albania,Other (Non-GMI),2040,0.049504387
Albania,Other (Non-GMI),2041,0.051068296
Albania,Other (Non-GMI),2042,0.052632205
Albania,Other (Non-GMI),2043,0.054196113
Albania,Other (Non-GMI),2044,0.055760022
Albania,Other (Non-GMI),2045,0.057323931
Albania,Other (Non-GMI),2046,0.058984065
Albania,Other (Non-GMI),2047,0.060644198
Albania,Other (Non-GMI),2048,0.062304331
Albania,Other (Non-GMI),2049,0.063964465
Albania,Other (Non-GMI),2050,0.065624598
Albania,Other (Non-GMI),1990,0
Albania,Other (Non-GMI),1991,0
Albania,Other (Non-GMI),1992,0
Albania,Other (Non-GMI),1993,0
Albania,Other (Non-GMI),1994,0
Albania,Other (Non-GMI),1995,0
Albania,Other (Non-GMI),1996,0
Albania,Other (Non-GMI),1997,0
Albania,Other (Non-GMI),1998,0
Albania,Other (Non-GMI),1999,0
Albania,Other (Non-GMI),2000,0
Albania,Other (Non-GMI),2001,0
Albania,Other (Non-GMI),2002,0
Albania,Other (Non-GMI),2003,0
Albania,Other (Non-GMI),2004,0
Albania,Other (Non-GMI),2005,0
Albania,Other (Non-GMI),2006,0
Albania,Other (Non-GMI),2007,0
Albania,Other (Non-GMI),2008,0
Albania,Other (Non-GMI),2009,0
Albania,Other (Non-GMI),2010,0
Albania,Other (Non-GMI),2011,0
Albania,Other (Non-GMI),2012,0
Albania,Other (Non-GMI),2013,0
Albania,Other (Non-GMI),2014,0
Albania,Other (Non-GMI),2015,0
Albania,Other (Non-GMI),2016,0
Albania,Other (Non-GMI),2017,0
Albania,Other (Non-GMI),2018,0
Albania,Other (Non-GMI),2019,0
Albania,Other (Non-GMI),2020,0
Albania,Other (Non-GMI),2021,0
Albania,Other (Non-GMI),2022,0
Albania,Other (Non-GMI),2023,0
Albania,Other (Non-GMI),2024,0
Albania,Other (Non-GMI),2025,0
Albania,Other (Non-GMI),2026,0
Albania,Other (Non-GMI),2027,0
Albania,Other (Non-GMI),2028,0
Albania,Other (Non-GMI),2029,0
Albania,Other (Non-GMI),2030,0
Albania,Other (Non-GMI),2031,0
Albania,Other (Non-GMI),2032,0
Albania,Other (Non-GMI),2033,0
Albania,Other (Non-GMI),2034,0
Albania,Other (Non-GMI),2035,0
Albania,Other (Non-GMI),2036,0
Albania,Other (Non-GMI),2037,0
Albania,Other (Non-GMI),2038,0
Albania,Other (Non-GMI),2039,0
Albania,Other (Non-GMI),2040,0
Albania,Other (Non-GMI),2041,0
Albania,Other (Non-GMI),2042,0
Albania,Other (Non-GMI),2043,0
Albania,Other (Non-GMI),2044,0
Albania,Other (Non-GMI),2045,0
Albania,Other (Non-GMI),2046,0
Albania,Other (Non-GMI),2047,0
Albania,Other (Non-GMI),2048,0
Albania,Other (Non-GMI),2049,0
Albania,Other (Non-GMI),2050,0
Argentina,Biogas,1990,1.52075
Argentina,Biogas,1991,1.5401875
Argentina,Biogas,1992,1.559625
Argentina,Biogas,1993,1.5790625
Argentina,Biogas,1994,1.5985
Argentina,Biogas,1995,1.566666667
Argentina,Biogas,1996,1.534833333
Argentina,Biogas,1997,1.503
Argentina,Biogas,1998,1.479666667
Argentina,Biogas,1999,1.456333333
Argentina,Biogas,2000,1.433
Argentina,Biogas,2001,1.473415194
Argentina,Biogas,2002,1.513830388
Argentina,Biogas,2003,1.554245581
Argentina,Biogas,2004,1.594660775
Argentina,Biogas,2005,1.635075969
Argentina,Biogas,2006,1.643117188
Argentina,Biogas,2007,1.651158408
Argentina,Biogas,2008,1.659199627
Argentina,Biogas,2009,1.667240846
Argentina,Biogas,2010,1.675282065
Argentina,Biogas,2011,1.678337677
Argentina,Biogas,2012,1.681393288
Argentina,Biogas,2013,1.6844489
Argentina,Biogas,2014,1.687504512
Argentina,Biogas,2015,1.690560123
Argentina,Biogas,2016,1.704057189
Argentina,Biogas,2017,1.717554255
Argentina,Biogas,2018,1.731051322
Argentina,Biogas,2019,1.744548388
Argentina,Biogas,2020,1.758045454
Argentina,Biogas,2021,1.768191138
Argentina,Biogas,2022,1.778336823
Argentina,Biogas,2023,1.788482508
Argentina,Biogas,2024,1.798628192
Argentina,Biogas,2025,1.808773877
Argentina,Biogas,2026,1.815282286
Argentina,Biogas,2027,1.821790695
Argentina,Biogas,2028,1.828299105
Argentina,Biogas,2029,1.834807514
Argentina,Biogas,2030,1.841315923
Argentina,Biogas,2031,1.844212463
Argentina,Biogas,2032,1.847109002
Argentina,Biogas,2033,1.850005542
Argentina,Biogas,2034,1.852902081
Argentina,Biogas,2035,1.855798621
Argentina,Biogas,2036,1.855582522
Argentina,Biogas,2037,1.855366422
Argentina,Biogas,2038,1.855150323
Argentina,Biogas,2039,1.854934224
Argentina,Biogas,2040,1.854718125
Argentina,Biogas,2041,1.852577509
Argentina,Biogas,2042,1.850436894
Argentina,Biogas,2043,1.848296278
Argentina,Biogas,2044,1.846155663
Argentina,Biogas,2045,1.844015047
Argentina,Biogas,2046,1.839858506
Argentina,Biogas,2047,1.835701964
Argentina,Biogas,2048,1.831545422
Argentina,Biogas,2049,1.82738888
Argentina,Biogas,2050,1.823232339
Argentina,Biogas,1990,4.31264831
Argentina,Biogas,1991,4.467806652
Argentina,Biogas,1992,4.622936355
Argentina,Biogas,1993,4.778039596
Argentina,Biogas,1994,4.933118334
Argentina,Biogas,1995,5.083848059
Argentina,Biogas,1996,5.225647153
Argentina,Biogas,1997,5.367347891
Argentina,Biogas,1998,6.020334202
Argentina,Biogas,1999,6.671446179
Argentina,Biogas,2000,7.320808306
Argentina,Biogas,2001,7.464767069
Argentina,Biogas,2002,7.608725832
Argentina,Biogas,2003,7.752684594
Argentina,Biogas,2004,7.896643357
Argentina,Biogas,2005,8.04060212
Argentina,Biogas,2006,8.179966488
Argentina,Biogas,2007,8.319330855
Argentina,Biogas,2008,8.458695223
Argentina,Biogas,2009,8.598059591
Argentina,Biogas,2010,8.737423958
Argentina,Biogas,2011,8.873734044
Argentina,Biogas,2012,9.01004413
Argentina,Biogas,2013,9.146354215
Argentina,Biogas,2014,9.282664301
Argentina,Biogas,2015,9.418974387
Argentina,Biogas,2016,9.553241959
Argentina,Biogas,2017,9.68750953
Argentina,Biogas,2018,9.821777102
Argentina,Biogas,2019,9.956044674
Argentina,Biogas,2020,10.09031225
Argentina,Biogas,2021,10.22175039
Argentina,Biogas,2022,10.35318854
Argentina,Biogas,2023,10.48462668
Argentina,Biogas,2024,10.61606483
Argentina,Biogas,2025,10.74750298
Argentina,Biogas,2026,10.87532741
Argentina,Biogas,2027,11.00315184
Argentina,Biogas,2028,11.13097627
Argentina,Biogas,2029,11.2588007
Argentina,Biogas,2030,11.38662513
Argentina,Biogas,2031,11.51014455
Argentina,Biogas,2032,11.63366397
Argentina,Biogas,2033,11.75718339
Argentina,Biogas,2034,11.88070281
Argentina,Biogas,2035,12.00422223
Argentina,Biogas,2036,12.12278401
Argentina,Biogas,2037,12.24134579
Argentina,Biogas,2038,12.35990757
Argentina,Biogas,2039,12.47846935
Argentina,Biogas,2040,12.59703113
Argentina,Biogas,2041,12.71003641
Argentina,Biogas,2042,12.82304169
Argentina,Biogas,2043,12.93604697
Argentina,Biogas,2044,13.04905225
Argentina,Biogas,2045,13.16205753
Argentina,Biogas,2046,13.26886663
Argentina,Biogas,2047,13.37567573
Argentina,Biogas,2048,13.48248483
Argentina,Biogas,2049,13.58929393
Argentina,Biogas,2050,13.69610304
Argentina,Biogas,1990,0.465046354
Argentina,Biogas,1990,4.595703646
Argentina,Biogas,1991,0.45928847
Argentina,Biogas,1991,4.64052403
Argentina,Biogas,1992,0.453656284
Argentina,Biogas,1992,4.685218716
Argentina,Biogas,1993,0.448144488
Argentina,Biogas,1993,4.729793012
Argentina,Biogas,1994,0.442748072
Argentina,Biogas,1994,4.774251928
Argentina,Biogas,1995,0.461725588
Argentina,Biogas,1995,5.085857746
Argentina,Biogas,1996,0.480447155
Argentina,Biogas,1996,5.397719512
Argentina,Biogas,1997,0.498405912
Argentina,Biogas,1997,5.710344088
Argentina,Biogas,1998,0.499957864
Argentina,Biogas,1998,5.840625469
Argentina,Biogas,1999,0.501353463
Argentina,Biogas,1999,5.971063204
Argentina,Biogas,2000,0.50259822
Argentina,Biogas,2000,6.10165178
Argentina,Biogas,2001,0.499049975
Argentina,Biogas,2001,6.184034411
Argentina,Biogas,2002,0.495501731
Argentina,Biogas,2002,6.266417042
Argentina,Biogas,2003,0.491953486
Argentina,Biogas,2003,6.348799672
Argentina,Biogas,2004,0.488405241
Argentina,Biogas,2004,6.431182303
Argentina,Biogas,2005,0.484856996
Argentina,Biogas,2005,6.513564934
Argentina,Biogas,2006,0.48092149
Argentina,Biogas,2006,6.596150804
Argentina,Biogas,2007,0.476985983
Argentina,Biogas,2007,6.678736674
